reinstant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
254,2011-01-11 00:00:00,1,0,1,13,0,2,1,2,0.2,0.2273,0.59,0.0896,6,46,52
255,2011-01-11 00:00:00,1,0,1,14,0,2,1,2,0.2,0.2273,0.59,0.0896,3,60,63
256,2011-01-11 00:00:00,1,0,1,15,0,2,1,2,0.16,0.197,0.8,0.0896,2,45,47
257,2011-01-11 00:00:00,1,0,1,16,0,2,1,2,0.16,0.1515,0.86,0.2239,4,72,76
258,2011-01-11 00:00:00,1,0,1,17,0,2,1,2,0.16,0.1515,0.86,0.2239,6,130,136
259,2011-01-11 00:00:00,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,1,94,95
260,2011-01-11 00:00:00,1,0,1,19,0,2,1,3,0.16,0.2273,0.93,0.0,0,51,51
261,2011-01-11 00:00:00,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,0,32,32
262,2011-01-11 00:00:00,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,0,20,20
263,2011-01-11 00:00:00,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,1,28,29
264,2011-01-11 00:00:00,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,1,18,19
265,2011-01-12 00:00:00,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,0,7,7
266,2011-01-12 00:00:00,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,0,6,6
267,2011-01-12 00:00:00,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,0,1,1
268,2011-01-12 00:00:00,1,0,1,3,0,3,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
269,2011-01-12 00:00:00,1,0,1,4,0,3,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
270,2011-01-12 00:00:00,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,0,5,5
271,2011-01-12 00:00:00,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,0,16,16
272,2011-01-12 00:00:00,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,0,54,54
273,2011-01-12 00:00:00,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,3,125,128
274,2011-01-12 00:00:00,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,3,78,81
275,2011-01-12 00:00:00,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,0,39,39
276,2011-01-12 00:00:00,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,3,32,35
277,2011-01-12 00:00:00,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,3,52,55
278,2011-01-12 00:00:00,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,0,49,49
279,2011-01-12 00:00:00,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,0,44,44
280,2011-01-12 00:00:00,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,1,48,49
281,2011-01-12 00:00:00,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,5,63,68
282,2011-01-12 00:00:00,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,0,139,139
283,2011-01-12 00:00:00,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,2,135,137
284,2011-01-12 00:00:00,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,1,82,83
285,2011-01-12 00:00:00,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,2,54,56
286,2011-01-12 00:00:00,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,0,57,57
287,2011-01-12 00:00:00,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,1,32,33
288,2011-01-12 00:00:00,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,1,19,20
289,2011-01-13 00:00:00,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,1,6,7
290,2011-01-13 00:00:00,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,0,2,2
291,2011-01-13 00:00:00,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,0,2,2
292,2011-01-13 00:00:00,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,0,3,3
293,2011-01-13 00:00:00,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,0,4,4
294,2011-01-13 00:00:00,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,0,3,3
295,2011-01-13 00:00:00,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,0,28,28
296,2011-01-13 00:00:00,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,0,72,72
297,2011-01-13 00:00:00,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,5,197,202
298,2011-01-13 00:00:00,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,2,137,139
299,2011-01-13 00:00:00,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,2,36,38
300,2011-01-13 00:00:00,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,4,33,37
301,2011-01-13 00:00:00,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,3,49,52
302,2011-01-13 00:00:00,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,2,81,83
303,2011-01-13 00:00:00,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,3,39,42
304,2011-01-13 00:00:00,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,5,55,60
305,2011-01-13 00:00:00,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,2,76,78
306,2011-01-13 00:00:00,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,4,158,162
307,2011-01-13 00:00:00,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,3,141,144
308,2011-01-13 00:00:00,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,1,98,99
309,2011-01-13 00:00:00,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,0,64,64
310,2011-01-13 00:00:00,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,0,40,40
311,2011-01-13 00:00:00,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,0,30,30
312,2011-01-13 00:00:00,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,1,14,15
313,2011-01-14 00:00:00,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,0,14,14
314,2011-01-14 00:00:00,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,0,5,5
315,2011-01-14 00:00:00,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,0,1,1
316,2011-01-14 00:00:00,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,0,1,1
317,2011-01-14 00:00:00,1,0,1,4,0,5,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
318,2011-01-14 00:00:00,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,0,8,8
319,2011-01-14 00:00:00,1,0,1,6,0,5,1,1,0.1,0.1818,0.54,0.0,0,17,17
320,2011-01-14 00:00:00,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,0,70,70
321,2011-01-14 00:00:00,1,0,1,8,0,5,1,1,0.12,0.1667,0.68,0.0,2,156,158
322,2011-01-14 00:00:00,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,0,117,117
323,2011-01-14 00:00:00,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,4,40,44
324,2011-01-14 00:00:00,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,6,47,53
325,2011-01-14 00:00:00,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,2,59,61
326,2011-01-14 00:00:00,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,4,73,77
327,2011-01-14 00:00:00,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,5,59,64
328,2011-01-14 00:00:00,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,9,59,68
329,2011-01-14 00:00:00,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,3,87,90
330,2011-01-14 00:00:00,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,4,155,159
331,2011-01-14 00:00:00,1,0,1,18,0,5,1,1,0.2,0.2576,0.47,0.0,5,134,139
332,2011-01-14 00:00:00,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,3,89,92
333,2011-01-14 00:00:00,1,0,1,20,0,5,1,1,0.18,0.2424,0.59,0.0,0,68,68
334,2011-01-14 00:00:00,1,0,1,21,0,5,1,1,0.16,0.2273,0.69,0.0,4,48,52
335,2011-01-14 00:00:00,1,0,1,22,0,5,1,2,0.16,0.2273,0.69,0.0,2,34,36
336,2011-01-14 00:00:00,1,0,1,23,0,5,1,2,0.18,0.2424,0.55,0.0,1,26,27
337,2011-01-15 00:00:00,1,0,1,0,0,6,0,1,0.18,0.2424,0.55,0.0,3,25,28
338,2011-01-15 00:00:00,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,2,18,20
339,2011-01-15 00:00:00,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,0,12,12
340,2011-01-15 00:00:00,1,0,1,3,0,6,0,2,0.16,0.2273,0.59,0.0,1,7,8
341,2011-01-15 00:00:00,1,0,1,4,0,6,0,2,0.16,0.2273,0.59,0.0,0,5,5
342,2011-01-15 00:00:00,1,0,1,5,0,6,0,1,0.16,0.2273,0.59,0.0,0,1,1
343,2011-01-15 00:00:00,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,1,2,3
344,2011-01-15 00:00:00,1,0,1,7,0,6,0,1,0.14,0.2121,0.63,0.0,1,9,10
345,2011-01-15 00:00:00,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,1,22,23
346,2011-01-15 00:00:00,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,2,31,33
347,2011-01-15 00:00:00,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,2,57,59
348,2011-01-15 00:00:00,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,18,54,72
349,2011-01-15 00:00:00,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,15,74,89
350,2011-01-15 00:00:00,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,21,80,101
351,2011-01-15 00:00:00,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,26,92,118
352,2011-01-15 00:00:00,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,21,108,129
353,2011-01-15 00:00:00,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,33,95,128
354,2011-01-15 00:00:00,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,29,54,83
355,2011-01-15 00:00:00,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,15,69,84
356,2011-01-15 00:00:00,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,14,60,74
357,2011-01-15 00:00:00,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,6,35,41
358,2011-01-15 00:00:00,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,6,51,57
359,2011-01-15 00:00:00,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,0,26,26
360,2011-01-15 00:00:00,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,5,39,44
361,2011-01-16 00:00:00,1,0,1,0,0,0,0,1,0.26,0.303,0.56,0.0,6,33,39
362,2011-01-16 00:00:00,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,4,19,23
363,2011-01-16 00:00:00,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,3,13,16
364,2011-01-16 00:00:00,1,0,1,3,0,0,0,1,0.22,0.2727,0.69,0.0,9,6,15
365,2011-01-16 00:00:00,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,0,1,1
366,2011-01-16 00:00:00,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,1,1,2
367,2011-01-16 00:00:00,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,0,1,1
368,2011-01-16 00:00:00,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,0,3,3
369,2011-01-16 00:00:00,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,0,18,18
370,2011-01-16 00:00:00,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,3,29,32
371,2011-01-16 00:00:00,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,8,71,79
372,2011-01-16 00:00:00,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,23,70,93
373,2011-01-16 00:00:00,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,29,75,104
374,2011-01-16 00:00:00,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,23,95,118
375,2011-01-16 00:00:00,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,22,69,91
376,2011-01-16 00:00:00,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,35,78,113
377,2011-01-16 00:00:00,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,22,77,99
378,2011-01-16 00:00:00,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,23,82,105
379,2011-01-16 00:00:00,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,11,56,67
380,2011-01-16 00:00:00,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,14,47,61
381,2011-01-16 00:00:00,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,7,50,57
382,2011-01-16 00:00:00,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,6,22,28
383,2011-01-16 00:00:00,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,2,19,21
384,2011-01-16 00:00:00,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,0,18,18
385,2011-01-17 00:00:00,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,1,16,17
386,2011-01-17 00:00:00,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,1,15,16
387,2011-01-17 00:00:00,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,0,8,8
388,2011-01-17 00:00:00,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,0,2,2
389,2011-01-17 00:00:00,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,1,2,3
390,2011-01-17 00:00:00,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,0,1,1
391,2011-01-17 00:00:00,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,0,5,5
392,2011-01-17 00:00:00,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,4,9,13
393,2011-01-17 00:00:00,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,3,30,33
394,2011-01-17 00:00:00,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,8,39,47
395,2011-01-17 00:00:00,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,7,50,57
396,2011-01-17 00:00:00,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,9,55,64
397,2011-01-17 00:00:00,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,10,70,80
398,2011-01-17 00:00:00,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,13,80,93
399,2011-01-17 00:00:00,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,12,74,86
400,2011-01-17 00:00:00,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,21,72,93
401,2011-01-17 00:00:00,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,6,76,82
402,2011-01-17 00:00:00,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,4,67,71
403,2011-01-17 00:00:00,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,7,85,92
404,2011-01-17 00:00:00,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,2,58,60
405,2011-01-17 00:00:00,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,4,29,33
406,2011-01-17 00:00:00,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,3,24,27
407,2011-01-17 00:00:00,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,0,13,13
408,2011-01-17 00:00:00,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,1,3,4
409,2011-01-18 00:00:00,1,0,1,0,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
410,2011-01-18 00:00:00,1,0,1,1,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
411,2011-01-18 00:00:00,1,0,1,2,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
412,2011-01-18 00:00:00,1,0,1,3,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
413,2011-01-18 00:00:00,1,0,1,4,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
414,2011-01-18 00:00:00,1,0,1,5,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
415,2011-01-18 00:00:00,1,0,1,6,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
416,2011-01-18 00:00:00,1,0,1,7,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
417,2011-01-18 00:00:00,1,0,1,8,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
418,2011-01-18 00:00:00,1,0,1,9,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
419,2011-01-18 00:00:00,1,0,1,10,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
420,2011-01-18 00:00:00,1,0,1,11,0,2,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
421,2011-01-18 00:00:00,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,0,3,3
422,2011-01-18 00:00:00,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,0,22,22
423,2011-01-18 00:00:00,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,2,26,28
424,2011-01-18 00:00:00,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,3,32,35
425,2011-01-18 00:00:00,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,0,61,61
426,2011-01-18 00:00:00,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,1,124,125
427,2011-01-18 00:00:00,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,1,132,133
428,2011-01-18 00:00:00,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,1,98,99
429,2011-01-18 00:00:00,1,0,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,0,83,83
430,2011-01-18 00:00:00,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,0,41,41
431,2011-01-18 00:00:00,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,0,33,33
432,2011-01-18 00:00:00,1,0,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,1,19,20
433,2011-01-19 00:00:00,1,0,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,0,3,3
434,2011-01-19 00:00:00,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,1,6,7
435,2011-01-19 00:00:00,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,0,3,3
436,2011-01-19 00:00:00,1,0,1,3,0,3,1,2,0.4969,0.4757,0.6272,0.19,35,153,188
437,2011-01-19 00:00:00,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,1,1,2
438,2011-01-19 00:00:00,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,0,7,7
439,2011-01-19 00:00:00,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,0,32,32
440,2011-01-19 00:00:00,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,1,89,90
441,2011-01-19 00:00:00,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,1,196,197
442,2011-01-19 00:00:00,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,2,107,109
443,2011-01-19 00:00:00,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,1,46,47
444,2011-01-19 00:00:00,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,5,47,52
445,2011-01-19 00:00:00,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,5,65,70
446,2011-01-19 00:00:00,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,11,67,78
447,2011-01-19 00:00:00,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,7,68,75
448,2011-01-19 00:00:00,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,4,78,82
449,2011-01-19 00:00:00,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,10,94,104
450,2011-01-19 00:00:00,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,7,190,197
451,2011-01-19 00:00:00,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,5,156,161
452,2011-01-19 00:00:00,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,4,108,112
453,2011-01-19 00:00:00,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,2,74,76
454,2011-01-19 00:00:00,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,4,55,59
455,2011-01-19 00:00:00,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,6,53,59
456,2011-01-19 00:00:00,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,1,27,28
457,2011-01-20 00:00:00,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,5,8,13
458,2011-01-20 00:00:00,1,0,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,2,3,5
459,2011-01-20 00:00:00,1,0,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,0,2,2
460,2011-01-20 00:00:00,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
461,2011-01-20 00:00:00,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,0,1,1
462,2011-01-20 00:00:00,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,0,6,6
463,2011-01-20 00:00:00,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,0,35,35
464,2011-01-20 00:00:00,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,1,100,101
465,2011-01-20 00:00:00,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,2,247,249
466,2011-01-20 00:00:00,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,3,140,143
467,2011-01-20 00:00:00,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,1,56,57
468,2011-01-20 00:00:00,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,5,63,68
469,2011-01-20 00:00:00,1,0,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,7,77,84
470,2011-01-20 00:00:00,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,12,86,98
471,2011-01-20 00:00:00,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,6,75,81
472,2011-01-20 00:00:00,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,8,62,70
473,2011-01-20 00:00:00,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,8,83,91
474,2011-01-20 00:00:00,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,8,207,215
475,2011-01-20 00:00:00,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,1,184,185
476,2011-01-20 00:00:00,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,6,146,152
477,2011-01-20 00:00:00,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,2,124,126
478,2011-01-20 00:00:00,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,3,54,57
479,2011-01-20 00:00:00,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,0,56,56
480,2011-01-20 00:00:00,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,3,28,31
481,2011-01-21 00:00:00,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,1,20,21
482,2011-01-21 00:00:00,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,0,6,6
483,2011-01-21 00:00:00,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,0,2,2
484,2011-01-21 00:00:00,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,0,1,1
485,2011-01-21 00:00:00,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,0,1,1
486,2011-01-21 00:00:00,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,1,4,5
487,2011-01-21 00:00:00,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,0,27,27
488,2011-01-21 00:00:00,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,2,66,68
489,2011-01-21 00:00:00,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,7,210,217
490,2011-01-21 00:00:00,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,7,159,166
491,2011-01-21 00:00:00,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,6,57,63
492,2011-01-21 00:00:00,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,6,53,59
493,2011-01-21 00:00:00,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,11,67,78
494,2011-01-21 00:00:00,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,8,65,73
495,2011-01-21 00:00:00,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,6,56,62
496,2011-01-21 00:00:00,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,4,61,65
497,2011-01-21 00:00:00,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,0,97,97
498,2011-01-21 00:00:00,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,10,151,161
499,2011-01-21 00:00:00,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,1,119,120
500,2011-01-21 00:00:00,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,3,93,96
501,2011-01-21 00:00:00,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,1,52,53
502,2011-01-21 00:00:00,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,0,41,41
503,2011-01-21 00:00:00,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,1,33,34
504,2011-01-21 00:00:00,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,0,27,27
505,2011-01-22 00:00:00,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,0,13,13
506,2011-01-22 00:00:00,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,3,9,12
507,2011-01-22 00:00:00,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,0,11,11
